1,27,0,255,255
1,28,0,255,255
1,29,0,255,255
1,30,0,255,255
1,31,0,255,255
2,25,0,255,255
2,26,0,255,255
2,27,0,255,255
2,28,0,255,255
2,29,0,255,255
2,30,0,255,255
2,31,0,255,255
3,24,0,255,255
3,25,0,255,255
3,26,0,255,255
3,27,0,255,255
3,28,0,255,255
3,29,0,255,255
3,30,0,255,255
4,24,0,255,255
4,25,0,255,255
4,26,0,255,255
4,27,0,255,255
4,28,0,255,255
4,29,0,255,255
5,23,0,255,255
5,24,0,255,255
5,25,0,255,255
5,26,0,255,255
5,27,0,255,255
5,28,0,255,255
6,23,0,255,255
6,24,0,255,255
6,25,0,255,255
6,26,0,255,255
6,27,0,255,255
7,23,0,255,255
7,24,0,255,255
7,25,0,255,255
7,26,0,255,255
8,23,0,255,255
8,24,0,255,255
8,25,0,255,255
8,26,0,255,255
8,27,0,255,255
9,23,0,255,255
9,24,0,255,255
9,25,0,255,255
9,26,0,255,255
9,27,0,255,255
9,28,0,255,255
10,24,0,255,255
10,25,0,255,255
10,26,0,255,255
10,27,0,255,255
10,28,0,255,255
10,29,0,255,255
11,24,0,255,255
11,25,0,255,255
11,26,0,255,255
11,27,0,255,255
11,28,0,255,255
11,29,0,255,255
11,30,0,255,255
12,25,0,255,255
12,26,0,255,255
12,27,0,255,255
12,28,0,255,255
12,29,0,255,255
12,30,0,255,255
12,31,0,255,255
13,27,0,255,255
13,28,0,255,255
13,29,0,255,255
13,30,0,255,255
13,31,0,255,255
