1,22,0,255,255
1,23,0,255,255
1,24,0,255,255
1,25,0,255,255
1,26,0,255,255
2,20,0,255,255
2,21,0,255,255
2,22,0,255,255
2,23,0,255,255
2,24,0,255,255
2,25,0,255,255
2,26,0,255,255
2,27,0,255,255
2,28,0,255,255
3,19,0,255,255
3,20,0,255,255
3,21,0,255,255
3,22,0,255,255
3,23,0,255,255
3,24,0,255,255
3,25,0,255,255
3,26,0,255,255
3,27,0,255,255
3,28,0,255,255
3,29,0,255,255
4,19,0,255,255
4,20,0,255,255
4,21,0,255,255
4,22,0,255,255
4,23,0,255,255
4,24,0,255,255
4,25,0,255,255
4,26,0,255,255
4,27,0,255,255
4,28,0,255,255
4,29,0,255,255
5,18,0,255,255
5,19,0,255,255
5,20,0,255,255
5,21,0,255,255
5,22,0,255,255
5,23,0,255,255
5,24,0,255,255
5,25,0,255,255
5,26,0,255,255
5,27,0,255,255
5,28,0,255,255
5,29,0,255,255
5,30,0,255,255
6,18,0,255,255
6,19,0,255,255
6,20,0,255,255
6,21,0,255,255
6,22,0,255,255
6,23,0,255,255
6,24,0,255,255
6,25,0,255,255
6,26,0,255,255
6,27,0,255,255
6,28,0,255,255
6,29,0,255,255
6,30,0,255,255
7,18,0,255,255
7,19,0,255,255
7,20,0,255,255
7,21,0,255,255
7,22,0,255,255
7,23,0,255,255
7,24,0,255,255
7,25,0,255,255
7,26,0,255,255
7,27,0,255,255
7,28,0,255,255
7,29,0,255,255
7,30,0,255,255
8,18,0,255,255
8,19,0,255,255
8,20,0,255,255
8,21,0,255,255
8,22,0,255,255
8,23,0,255,255
8,24,0,255,255
8,25,0,255,255
8,26,0,255,255
8,27,0,255,255
8,28,0,255,255
8,29,0,255,255
8,30,0,255,255
9,18,0,255,255
9,19,0,255,255
9,20,0,255,255
9,21,0,255,255
9,22,0,255,255
9,23,0,255,255
9,24,0,255,255
9,25,0,255,255
9,26,0,255,255
9,27,0,255,255
9,28,0,255,255
9,29,0,255,255
9,30,0,255,255
10,19,0,255,255
10,20,0,255,255
10,21,0,255,255
10,22,0,255,255
10,23,0,255,255
10,24,0,255,255
10,25,0,255,255
10,26,0,255,255
10,27,0,255,255
10,28,0,255,255
10,29,0,255,255
11,19,0,255,255
11,20,0,255,255
11,21,0,255,255
11,22,0,255,255
11,23,0,255,255
11,24,0,255,255
11,25,0,255,255
11,26,0,255,255
11,27,0,255,255
11,28,0,255,255
11,29,0,255,255
12,20,0,255,255
12,21,0,255,255
12,22,0,255,255
12,23,0,255,255
12,24,0,255,255
12,25,0,255,255
12,26,0,255,255
12,27,0,255,255
12,28,0,255,255
13,22,0,255,255
13,23,0,255,255
13,24,0,255,255
13,25,0,255,255
13,26,0,255,255
